,Zone,Type,Pass,Axial,Radial,Value
0,1.0,0.0,0.0,0.0,0.0,4.2831439786805525
1,65.0,0.0,0.0,0.0,1.0,3.701793131275748
2,129.0,0.0,0.0,0.0,2.0,3.2403056243094457
3,193.0,0.0,0.0,0.0,3.0,3.1281938376784755
4,9.0,0.0,0.0,1.0,0.0,8.976754968261336
5,73.0,0.0,0.0,1.0,1.0,7.904446767859736
6,137.0,0.0,0.0,1.0,2.0,6.93931142116034
7,201.0,0.0,0.0,1.0,3.0,7.100159696383791
8,17.0,0.0,0.0,2.0,0.0,13.922835789618668
9,81.0,0.0,0.0,2.0,1.0,12.318559343652439
10,145.0,0.0,0.0,2.0,2.0,10.94500771631985
11,209.0,0.0,0.0,2.0,3.0,11.384290772224503
12,25.0,0.0,0.0,3.0,0.0,18.54893672939731
13,89.0,0.0,0.0,3.0,1.0,16.442838395855404
14,153.0,0.0,0.0,3.0,2.0,14.805683898726953
15,217.0,0.0,0.0,3.0,3.0,15.453870458561292
16,33.0,0.0,0.0,4.0,0.0,22.803866112429898
17,97.0,0.0,0.0,4.0,1.0,20.26933940069118
18,161.0,0.0,0.0,4.0,2.0,18.298344963802368
19,225.0,0.0,0.0,4.0,3.0,19.16582532569193
20,41.0,0.0,0.0,5.0,0.0,26.440506738855884
21,105.0,0.0,0.0,5.0,1.0,23.58498248337162
22,169.0,0.0,0.0,5.0,2.0,21.28539463570885
23,233.0,0.0,0.0,5.0,3.0,22.270042561567376
24,49.0,0.0,0.0,6.0,0.0,29.527783432890374
25,113.0,0.0,0.0,6.0,1.0,26.303654322155193
26,177.0,0.0,0.0,6.0,2.0,23.730618409820643
27,241.0,0.0,0.0,6.0,3.0,24.766340934945966
28,57.0,0.0,0.0,7.0,0.0,32.107709756607214
29,121.0,0.0,0.0,7.0,1.0,28.567187019991177
30,185.0,0.0,0.0,7.0,2.0,25.704270773980223
31,249.0,0.0,0.0,7.0,3.0,26.680015082437066
32,2.0,0.0,1.0,0.0,0.0,32.3114596347804
