,Zone,Type,Pass,Axial,Radial,Value
0,1.0,0.0,0.0,0.0,0.0,4.348309013755009
1,65.0,0.0,0.0,0.0,1.0,3.5397439014249636
2,129.0,0.0,0.0,0.0,2.0,3.2326131029670675
3,193.0,0.0,0.0,0.0,3.0,3.0619031774138077
4,9.0,0.0,0.0,1.0,0.0,8.994239289542271
5,73.0,0.0,0.0,1.0,1.0,7.6854519422006025
6,137.0,0.0,0.0,1.0,2.0,6.890171040728761
7,201.0,0.0,0.0,1.0,3.0,6.829158476327503
8,17.0,0.0,0.0,2.0,0.0,13.91214258360375
9,81.0,0.0,0.0,2.0,1.0,12.125402079438139
10,145.0,0.0,0.0,2.0,2.0,10.851056486820102
11,209.0,0.0,0.0,2.0,3.0,11.15569962547157
12,25.0,0.0,0.0,3.0,0.0,18.602792503184517
13,89.0,0.0,0.0,3.0,1.0,16.376706999916728
14,153.0,0.0,0.0,3.0,2.0,14.643540714659395
15,217.0,0.0,0.0,3.0,3.0,15.229145762682828
16,33.0,0.0,0.0,4.0,0.0,22.703707051910946
17,97.0,0.0,0.0,4.0,1.0,20.188916778313285
18,161.0,0.0,0.0,4.0,2.0,18.236069633784272
19,225.0,0.0,0.0,4.0,3.0,18.92588199738976
20,41.0,0.0,0.0,5.0,0.0,26.297224304701896
21,105.0,0.0,0.0,5.0,1.0,23.36424146641614
22,169.0,0.0,0.0,5.0,2.0,21.245599837384127
23,233.0,0.0,0.0,5.0,3.0,22.12593363013968
24,49.0,0.0,0.0,6.0,0.0,29.198044410769686
25,113.0,0.0,0.0,6.0,1.0,25.827129651869257
26,177.0,0.0,0.0,6.0,2.0,23.60171777371407
27,241.0,0.0,0.0,6.0,3.0,24.625499152636177
28,57.0,0.0,0.0,7.0,0.0,31.79287662567275
29,121.0,0.0,0.0,7.0,1.0,28.079906701301375
30,185.0,0.0,0.0,7.0,2.0,25.47133301194981
31,249.0,0.0,0.0,7.0,3.0,26.58599252913378
32,2.0,0.0,1.0,0.0,0.0,32.02320329135644
33,66.0,0.0,1.0,0.0,1.0,31.59587158587658
34,130.0,0.0,1.0,0.0,2.0,31.137794726887545
35,194.0,0.0,1.0,0.0,3.0,30.997668818265886
36,10.0,0.0,1.0,1.0,0.0,36.551233646726644
37,74.0,0.0,1.0,1.0,1.0,35.44704507359705
38,138.0,0.0,1.0,1.0,2.0,34.642857613703285
39,202.0,0.0,1.0,1.0,3.0,34.71046182284025
40,18.0,0.0,1.0,2.0,0.0,41.0416861216278
41,82.0,0.0,1.0,2.0,1.0,39.526509208150166
42,146.0,0.0,1.0,2.0,2.0,38.37322854327598
43,210.0,0.0,1.0,2.0,3.0,38.565172990213235
44,26.0,0.0,1.0,3.0,0.0,45.48505246044221
45,90.0,0.0,1.0,3.0,1.0,43.45725507570032
46,154.0,0.0,1.0,3.0,2.0,42.01828584249748
47,218.0,0.0,1.0,3.0,3.0,42.636121178624315
48,34.0,0.0,1.0,4.0,0.0,49.445470648586664
49,98.0,0.0,1.0,4.0,1.0,47.06814737039605
50,162.0,0.0,1.0,4.0,2.0,45.288190311634125
51,226.0,0.0,1.0,4.0,3.0,46.13566218910578
52,42.0,0.0,1.0,5.0,0.0,52.870470244855404
53,106.0,0.0,1.0,5.0,1.0,50.00076331546467
54,170.0,0.0,1.0,5.0,2.0,48.104321430314286
55,234.0,0.0,1.0,5.0,3.0,49.08721100610332
56,50.0,0.0,1.0,6.0,0.0,55.58420937649341
57,114.0,0.0,1.0,6.0,1.0,52.41181055536252
58,178.0,0.0,1.0,6.0,2.0,50.366004005523216
59,242.0,0.0,1.0,6.0,3.0,51.48150435193037
60,58.0,0.0,1.0,7.0,0.0,57.789798630939515
61,122.0,0.0,1.0,7.0,1.0,54.46099831478924
62,186.0,0.0,1.0,7.0,2.0,52.192630707401975
63,250.0,0.0,1.0,7.0,3.0,53.194058731894664
64,3.0,0.0,2.0,0.0,0.0,58.26571492465216
65,67.0,0.0,2.0,0.0,1.0,57.70743245146748
66,131.0,0.0,2.0,0.0,2.0,57.240948616868955
67,195.0,0.0,2.0,0.0,3.0,57.40812434688953
68,11.0,0.0,2.0,1.0,0.0,62.34300574686805
69,75.0,0.0,2.0,1.0,1.0,61.33788372399398
70,139.0,0.0,2.0,1.0,2.0,60.40772430711306
71,203.0,0.0,2.0,1.0,3.0,60.629579286390026
72,19.0,0.0,2.0,2.0,0.0,66.46374354187253
73,83.0,0.0,2.0,2.0,1.0,65.06028429265452
74,147.0,0.0,2.0,2.0,2.0,63.892274695798896
75,211.0,0.0,2.0,2.0,3.0,64.28219756502384
76,27.0,0.0,2.0,3.0,0.0,70.57290805156052
77,91.0,0.0,2.0,3.0,1.0,68.78180378732016
78,155.0,0.0,2.0,3.0,2.0,67.21308160565104
79,219.0,0.0,2.0,3.0,3.0,67.81060190270618
80,35.0,0.0,2.0,4.0,0.0,74.12622960995837
