,Zone,Type,Pass,Axial,Radial,Value
0,1.0,0.0,0.0,0.0,0.0,2.248936525528263
1,65.0,0.0,0.0,0.0,1.0,2.0042275325469654
2,129.0,0.0,0.0,0.0,2.0,1.5556100838011806
3,193.0,0.0,0.0,0.0,3.0,1.5519921409193247
4,9.0,0.0,0.0,1.0,0.0,5.120215120403847
5,73.0,0.0,0.0,1.0,1.0,4.47324629056552
6,137.0,0.0,0.0,1.0,2.0,3.56227269632274
7,201.0,0.0,0.0,1.0,3.0,3.778356926394933
8,17.0,0.0,0.0,2.0,0.0,8.570440415875327
9,81.0,0.0,0.0,2.0,1.0,7.5956227160056855
10,145.0,0.0,0.0,2.0,2.0,6.1788815821556025
11,209.0,0.0,0.0,2.0,3.0,6.37123513826609
12,25.0,0.0,0.0,3.0,0.0,12.471130607277408
13,89.0,0.0,0.0,3.0,1.0,10.6939736152754
14,153.0,0.0,0.0,3.0,2.0,8.916960391950978
15,217.0,0.0,0.0,3.0,3.0,9.233673136356177
16,33.0,0.0,0.0,4.0,0.0,16.195483211850796
17,97.0,0.0,0.0,4.0,1.0,13.863781487560937
18,161.0,0.0,0.0,4.0,2.0,11.930382680212428
19,225.0,0.0,0.0,4.0,3.0,12.104924982919382
20,41.0,0.0,0.0,5.0,0.0,19.696860055926233
21,105.0,0.0,0.0,5.0,1.0,16.920437740862116
22,169.0,0.0,0.0,5.0,2.0,14.479100338740363
23,233.0,0.0,0.0,5.0,3.0,14.909347078904178
24,49.0,0.0,0.0,6.0,0.0,22.72860722343112
25,113.0,0.0,0.0,6.0,1.0,19.531768704652954
26,177.0,0.0,0.0,6.0,2.0,16.67532671435501
27,241.0,0.0,0.0,6.0,3.0,17.26516407224031
28,57.0,0.0,0.0,7.0,0.0,25.143271604597974
29,121.0,0.0,0.0,7.0,1.0,21.94408043458019
30,185.0,0.0,0.0,7.0,2.0,18.58166515224806
31,249.0,0.0,0.0,7.0,3.0,19.060589926753536
32,2.0,0.0,1.0,0.0,0.0,23.57823260191271
33,66.0,0.0,1.0,0.0,1.0,23.031357603424265
34,130.0,0.0,1.0,0.0,2.0,22.757930381846176
35,194.0,0.0,1.0,0.0,3.0,22.764204902054374
36,10.0,0.0,1.0,1.0,0.0,26.479670963507374
37,74.0,0.0,1.0,1.0,1.0,25.390270336016243
38,138.0,0.0,1.0,1.0,2.0,24.76899350620292
39,202.0,0.0,1.0,1.0,3.0,24.943910168136973
40,18.0,0.0,1.0,2.0,0.0,29.90921345915514
41,82.0,0.0,1.0,2.0,1.0,28.270000147630025
