1.339230138407121906e+00
1.069437956003661316e+00
1.027389375961454299e+00
1.018608320242519127e+00
1.018225997756960099e+00
1.016218226308857719e+00
1.016374302541567021e+00
1.014912447029505005e+00
1.015569358547295353e+00
1.016870832575059058e+00
1.017023420798073285e+00
1.016383467683930730e+00
1.015309418437622346e+00
