,Zone,Type,Pass,Axial,Radial,Value
0,1.0,0.0,0.0,0.0,0.0,0.7813076889629011
1,65.0,0.0,0.0,0.0,1.0,0.7043936109124403
2,129.0,0.0,0.0,0.0,2.0,0.6221794992096816
3,193.0,0.0,0.0,0.0,3.0,0.6037007124567003
4,9.0,0.0,0.0,1.0,0.0,4.976274105865163
5,73.0,0.0,0.0,1.0,1.0,4.464285310296774
6,137.0,0.0,0.0,1.0,2.0,3.955040577555451
7,201.0,0.0,0.0,1.0,3.0,3.922807347584185
8,17.0,0.0,0.0,2.0,0.0,9.573021410259845
9,81.0,0.0,0.0,2.0,1.0,8.535348804765158
10,145.0,0.0,0.0,2.0,2.0,7.580642516944754
11,209.0,0.0,0.0,2.0,3.0,7.865619916111806
12,25.0,0.0,0.0,3.0,0.0,14.321452430987389
13,89.0,0.0,0.0,3.0,1.0,12.892448020795499
14,153.0,0.0,0.0,3.0,2.0,11.359610602394167
15,217.0,0.0,0.0,3.0,3.0,11.8884521182453
16,33.0,0.0,0.0,4.0,0.0,18.770937276080527
17,97.0,0.0,0.0,4.0,1.0,16.850918659694372
18,161.0,0.0,0.0,4.0,2.0,14.95504729147845
19,225.0,0.0,0.0,4.0,3.0,15.842752979398156
20,41.0,0.0,0.0,5.0,0.0,22.864551103463487
21,105.0,0.0,0.0,5.0,1.0,20.575484200642556
22,169.0,0.0,0.0,5.0,2.0,18.347055808417004
23,233.0,0.0,0.0,5.0,3.0,19.468046101696146
24,49.0,0.0,0.0,6.0,0.0,26.404625648069484
25,113.0,0.0,0.0,6.0,1.0,23.81063366531494
26,177.0,0.0,0.0,6.0,2.0,21.28537255529275
27,241.0,0.0,0.0,6.0,3.0,22.577896435472155
28,57.0,0.0,0.0,7.0,0.0,29.300690296637118
29,121.0,0.0,0.0,7.0,1.0,26.41736598170444
30,185.0,0.0,0.0,7.0,2.0,23.680959744537894
31,249.0,0.0,0.0,7.0,3.0,25.02414652966655
32,2.0,0.0,1.0,0.0,0.0,28.64000728716518
33,66.0,0.0,1.0,0.0,1.0,28.553875194713157
34,130.0,0.0,1.0,0.0,2.0,28.47895503519451
35,194.0,0.0,1.0,0.0,3.0,28.466025734948747
36,10.0,0.0,1.0,1.0,0.0,32.64192102956407
37,74.0,0.0,1.0,1.0,1.0,32.10878872730532
38,138.0,0.0,1.0,1.0,2.0,31.648782109796127
39,202.0,0.0,1.0,1.0,3.0,31.63239370404223
40,18.0,0.0,1.0,2.0,0.0,36.8915740831085
41,82.0,0.0,1.0,2.0,1.0,35.939954342879695
42,146.0,0.0,1.0,2.0,2.0,35.136515562639545
43,210.0,0.0,1.0,2.0,3.0,35.38866744536406
44,26.0,0.0,1.0,3.0,0.0,41.24464424911853
45,90.0,0.0,1.0,3.0,1.0,39.89045250337513
46,154.0,0.0,1.0,3.0,2.0,38.75359331947866
47,218.0,0.0,1.0,3.0,3.0,39.2357850611403
48,34.0,0.0,1.0,4.0,0.0,45.4543703992929
49,98.0,0.0,1.0,4.0,1.0,43.72931968437973
50,162.0,0.0,1.0,4.0,2.0,42.268018665446895
51,226.0,0.0,1.0,4.0,3.0,42.88778851305518
52,42.0,0.0,1.0,5.0,0.0,49.33258528247069
53,106.0,0.0,1.0,5.0,1.0,47.196466763277094
54,170.0,0.0,1.0,5.0,2.0,45.47949161369943
55,234.0,0.0,1.0,5.0,3.0,46.25963975534853
56,50.0,0.0,1.0,6.0,0.0,52.67098873262476
57,114.0,0.0,1.0,6.0,1.0,50.11780464811354
58,178.0,0.0,1.0,6.0,2.0,48.28693145753636
59,242.0,0.0,1.0,6.0,3.0,49.09933716938977
60,58.0,0.0,1.0,7.0,0.0,55.48485074103776
61,122.0,0.0,1.0,7.0,1.0,52.5881932082152
62,186.0,0.0,1.0,7.0,2.0,50.58431977827211
63,250.0,0.0,1.0,7.0,3.0,51.3217015265768
64,3.0,0.0,2.0,0.0,0.0,54.781840672626316
65,67.0,0.0,2.0,0.0,1.0,54.72445466511608
66,131.0,0.0,2.0,0.0,2.0,54.648470338013894
67,195.0,0.0,2.0,0.0,3.0,54.64010243029328
68,11.0,0.0,2.0,1.0,0.0,58.3796304313868
69,75.0,0.0,2.0,1.0,1.0,58.039313218238874
70,139.0,0.0,2.0,1.0,2.0,57.56019492428745
71,203.0,0.0,2.0,1.0,3.0,57.53471181458487
72,19.0,0.0,2.0,2.0,0.0,62.22329949310032
73,83.0,0.0,2.0,2.0,1.0,61.6115512131928
74,147.0,0.0,2.0,2.0,2.0,60.75333415559696
75,211.0,0.0,2.0,2.0,3.0,60.87655178785233
