,Zone,Type,Pass,Axial,Radial,Value
0,1.0,0.0,0.0,0.0,0.0,1.1783917427275852
1,65.0,0.0,0.0,0.0,1.0,0.9592705972861459
2,129.0,0.0,0.0,0.0,2.0,0.8760381509040581
3,193.0,0.0,0.0,0.0,3.0,0.8297757610791258
4,9.0,0.0,0.0,1.0,0.0,5.607356118493222
5,73.0,0.0,0.0,1.0,1.0,4.663230780475049
6,137.0,0.0,0.0,1.0,2.0,4.223811304100382
7,201.0,0.0,0.0,1.0,3.0,4.082829363419321
8,17.0,0.0,0.0,2.0,0.0,10.326991082232674
9,81.0,0.0,0.0,2.0,1.0,8.888678429391774
10,145.0,0.0,0.0,2.0,2.0,7.963570996619312
11,209.0,0.0,0.0,2.0,3.0,8.001651127745347
12,25.0,0.0,0.0,3.0,0.0,15.183308711809927
13,89.0,0.0,0.0,3.0,1.0,13.277505712887695
14,153.0,0.0,0.0,3.0,2.0,11.878819712564386
15,217.0,0.0,0.0,3.0,3.0,12.259603528655626
16,33.0,0.0,0.0,4.0,0.0,19.714140345889156
17,97.0,0.0,0.0,4.0,1.0,17.409815849862056
18,161.0,0.0,0.0,4.0,2.0,15.617116051742071
19,225.0,0.0,0.0,4.0,3.0,16.23096128228817
20,41.0,0.0,0.0,5.0,0.0,23.67755022741708
21,105.0,0.0,0.0,5.0,1.0,21.049429768789057
22,169.0,0.0,0.0,5.0,2.0,19.05165231895966
23,233.0,0.0,0.0,5.0,3.0,19.79309598986478
24,49.0,0.0,0.0,6.0,0.0,27.083346553446077
25,113.0,0.0,0.0,6.0,1.0,24.031684164673834
26,177.0,0.0,0.0,6.0,2.0,21.884107798129357
27,241.0,0.0,0.0,6.0,3.0,22.803315886736076
28,57.0,0.0,0.0,7.0,0.0,29.90124394100821
29,121.0,0.0,0.0,7.0,1.0,26.43763223226525
30,185.0,0.0,0.0,7.0,2.0,24.10838350327576
31,249.0,0.0,0.0,7.0,3.0,25.156792857666876
32,2.0,0.0,1.0,0.0,0.0,29.07755043316095
33,66.0,0.0,1.0,0.0,1.0,28.961743540975913
34,130.0,0.0,1.0,0.0,2.0,28.837604712189886
35,194.0,0.0,1.0,0.0,3.0,28.79963059095342
36,10.0,0.0,1.0,1.0,0.0,33.25029951766157
37,74.0,0.0,1.0,1.0,1.0,32.639539601048654
38,138.0,0.0,1.0,1.0,2.0,32.08766676921445
39,202.0,0.0,1.0,1.0,3.0,32.003835722505386
40,18.0,0.0,1.0,2.0,0.0,37.76814626742461
41,82.0,0.0,1.0,2.0,1.0,36.55257985406075
42,146.0,0.0,1.0,2.0,2.0,35.653788135617305
43,210.0,0.0,1.0,2.0,3.0,35.75508854919816
44,26.0,0.0,1.0,3.0,0.0,42.24583839944628
45,90.0,0.0,1.0,3.0,1.0,40.591741338256085
46,154.0,0.0,1.0,3.0,2.0,39.3610390713648
47,218.0,0.0,1.0,3.0,3.0,39.668399949272455
48,34.0,0.0,1.0,4.0,0.0,46.558325789429134
49,98.0,0.0,1.0,4.0,1.0,44.435806887562634
50,162.0,0.0,1.0,4.0,2.0,42.90442995363331
51,226.0,0.0,1.0,4.0,3.0,43.58449679246459
52,42.0,0.0,1.0,5.0,0.0,50.3736455391753
53,106.0,0.0,1.0,5.0,1.0,47.86288629150939
