2.326443152723530524e-03
2.248030678118820031e-03
1.771959132899743111e-03
1.372537987154003785e-03
1.233955039692759400e-03
1.060992828262983774e-03
8.498963635512917685e-04
7.478140424501629252e-04
6.709882158171481901e-04
7.311148201168603212e-04
8.179318506090493823e-04
8.063180727007499210e-04
7.014200722864162357e-04
