,Zone,Type,Pass,Axial,Radial,Value
0,1.0,0.0,0.0,0.0,0.0,1.4060710819951354
1,65.0,0.0,0.0,0.0,1.0,1.20917570653026
2,129.0,0.0,0.0,0.0,2.0,1.0463037321408457
3,193.0,0.0,0.0,0.0,3.0,1.060367629323515
4,9.0,0.0,0.0,1.0,0.0,5.627248874012752
5,73.0,0.0,0.0,1.0,1.0,4.883422543962107
6,137.0,0.0,0.0,1.0,2.0,4.276903458862259
7,201.0,0.0,0.0,1.0,3.0,4.3968050634834235
8,17.0,0.0,0.0,2.0,0.0,10.236419393924432
9,81.0,0.0,0.0,2.0,1.0,9.049054564818402
10,145.0,0.0,0.0,2.0,2.0,7.983148846285741
11,209.0,0.0,0.0,2.0,3.0,8.345626397714312
12,25.0,0.0,0.0,3.0,0.0,15.0428421208446
13,89.0,0.0,0.0,3.0,1.0,13.448678678009664
14,153.0,0.0,0.0,3.0,2.0,11.85538852123976
15,217.0,0.0,0.0,3.0,3.0,12.495070366244832
16,33.0,0.0,0.0,4.0,0.0,19.60627760187775
17,97.0,0.0,0.0,4.0,1.0,17.54276775978265
18,161.0,0.0,0.0,4.0,2.0,15.55567640030682
19,225.0,0.0,0.0,4.0,3.0,16.485570909125745
20,41.0,0.0,0.0,5.0,0.0,23.752443709774724
21,105.0,0.0,0.0,5.0,1.0,21.344601862039212
22,169.0,0.0,0.0,5.0,2.0,18.99701339717364
23,233.0,0.0,0.0,5.0,3.0,20.138832047783673
24,49.0,0.0,0.0,6.0,0.0,27.3498171365951
25,113.0,0.0,0.0,6.0,1.0,24.569685482162065
26,177.0,0.0,0.0,6.0,2.0,21.94015404810195
27,241.0,0.0,0.0,6.0,3.0,23.150719772776487
28,57.0,0.0,0.0,7.0,0.0,30.377316717611624
29,121.0,0.0,0.0,7.0,1.0,27.17816512221669
30,185.0,0.0,0.0,7.0,2.0,24.290122367964972
31,249.0,0.0,0.0,7.0,3.0,25.511312979336644
32,2.0,0.0,1.0,0.0,0.0,29.651370676939734
