,Zone,Type,Pass,Axial,Radial,Value
0,1.0,0.0,0.0,0.0,0.0,2.6027699391830965
1,65.0,0.0,0.0,0.0,1.0,2.1732195209399956
2,129.0,0.0,0.0,0.0,2.0,1.9041687141313
3,193.0,0.0,0.0,0.0,3.0,1.6774985641436486
4,9.0,0.0,0.0,1.0,0.0,5.733997795299163
5,73.0,0.0,0.0,1.0,1.0,4.762916815850746
6,137.0,0.0,0.0,1.0,2.0,4.136733987105951
7,201.0,0.0,0.0,1.0,3.0,3.945562985008185
8,17.0,0.0,0.0,2.0,0.0,9.242888640235499
9,81.0,0.0,0.0,2.0,1.0,7.746729620892445
10,145.0,0.0,0.0,2.0,2.0,6.744071953306369
11,209.0,0.0,0.0,2.0,3.0,6.580207208780557
12,25.0,0.0,0.0,3.0,0.0,12.951824757387884
13,89.0,0.0,0.0,3.0,1.0,10.97315322872347
14,153.0,0.0,0.0,3.0,2.0,9.514403262139423
15,217.0,0.0,0.0,3.0,3.0,9.145672153285133
16,33.0,0.0,0.0,4.0,0.0,16.754983820463867
17,97.0,0.0,0.0,4.0,1.0,14.237929440416098
18,161.0,0.0,0.0,4.0,2.0,12.523949661486816
19,225.0,0.0,0.0,4.0,3.0,11.954080237161348
20,41.0,0.0,0.0,5.0,0.0,20.317811531097295
21,105.0,0.0,0.0,5.0,1.0,17.20928176725895
22,169.0,0.0,0.0,5.0,2.0,15.216601396401197
23,233.0,0.0,0.0,5.0,3.0,14.625639394735408
24,49.0,0.0,0.0,6.0,0.0,23.20434797971518
25,113.0,0.0,0.0,6.0,1.0,19.644995269232226
26,177.0,0.0,0.0,6.0,2.0,17.32330873115213
27,241.0,0.0,0.0,6.0,3.0,16.727684217873097
28,57.0,0.0,0.0,7.0,0.0,25.64043731672676
29,121.0,0.0,0.0,7.0,1.0,21.545914461558638
30,185.0,0.0,0.0,7.0,2.0,19.160594335799622
31,249.0,0.0,0.0,7.0,3.0,18.565347114491296
32,2.0,0.0,1.0,0.0,0.0,23.710575379053182
33,66.0,0.0,1.0,0.0,1.0,23.224465256762905
34,130.0,0.0,1.0,0.0,2.0,22.993536009427988
35,194.0,0.0,1.0,0.0,3.0,22.89492812531792
36,10.0,0.0,1.0,1.0,0.0,26.8384807566191
37,74.0,0.0,1.0,1.0,1.0,25.73638787123489
38,138.0,0.0,1.0,1.0,2.0,25.226529860667434
39,202.0,0.0,1.0,1.0,3.0,25.056966905972715
40,18.0,0.0,1.0,2.0,0.0,30.025021696805673
41,82.0,0.0,1.0,2.0,1.0,28.48045422886625
