,Zone,Type,Pass,Axial,Radial,Value
0,1.0,0.0,0.0,0.0,0.0,3.374691825716934
1,65.0,0.0,0.0,0.0,1.0,2.8857928270126996
2,129.0,0.0,0.0,0.0,2.0,2.5139265333392085
3,193.0,0.0,0.0,0.0,3.0,2.4765540524104246
4,9.0,0.0,0.0,1.0,0.0,8.043255692572435
5,73.0,0.0,0.0,1.0,1.0,6.998529134912601
6,137.0,0.0,0.0,1.0,2.0,6.230760463381725
7,201.0,0.0,0.0,1.0,3.0,6.285312398932212
8,17.0,0.0,0.0,2.0,0.0,12.997369509786198
9,81.0,0.0,0.0,2.0,1.0,11.470785161954852
10,145.0,0.0,0.0,2.0,2.0,10.249736181827693
11,209.0,0.0,0.0,2.0,3.0,10.512277667623305
12,25.0,0.0,0.0,3.0,0.0,17.826399240339608
13,89.0,0.0,0.0,3.0,1.0,15.75671793404142
14,153.0,0.0,0.0,3.0,2.0,14.172398004775598
15,217.0,0.0,0.0,3.0,3.0,14.606143842677936
16,33.0,0.0,0.0,4.0,0.0,22.24344668282121
17,97.0,0.0,0.0,4.0,1.0,19.69653077822105
18,161.0,0.0,0.0,4.0,2.0,17.825107300262044
19,225.0,0.0,0.0,4.0,3.0,18.389234608646074
20,41.0,0.0,0.0,5.0,0.0,25.98624394666417
21,105.0,0.0,0.0,5.0,1.0,23.15140847783052
22,169.0,0.0,0.0,5.0,2.0,20.961261625023965
23,233.0,0.0,0.0,5.0,3.0,21.638693254855585
24,49.0,0.0,0.0,6.0,0.0,29.101377746878015
25,113.0,0.0,0.0,6.0,1.0,26.003126008104484
26,177.0,0.0,0.0,6.0,2.0,23.538776052673867
27,241.0,0.0,0.0,6.0,3.0,24.282544133569587
28,57.0,0.0,0.0,7.0,0.0,31.755723522537977
29,121.0,0.0,0.0,7.0,1.0,28.367004221022942
30,185.0,0.0,0.0,7.0,2.0,25.63643713693446
31,249.0,0.0,0.0,7.0,3.0,26.33456038974137
32,2.0,0.0,1.0,0.0,0.0,31.667798535327037
33,66.0,0.0,1.0,0.0,1.0,31.27799525888639
34,130.0,0.0,1.0,0.0,2.0,30.947950789420425
35,194.0,0.0,1.0,0.0,3.0,30.84688604668535
36,10.0,0.0,1.0,1.0,0.0,36.01926830397578
37,74.0,0.0,1.0,1.0,1.0,35.23591462273187
38,138.0,0.0,1.0,1.0,2.0,34.455879961741715
39,202.0,0.0,1.0,1.0,3.0,34.45476482275625
40,18.0,0.0,1.0,2.0,0.0,40.65278883381619
41,82.0,0.0,1.0,2.0,1.0,39.38119100276991
42,146.0,0.0,1.0,2.0,2.0,38.181955204120094
43,210.0,0.0,1.0,2.0,3.0,38.35288607287445
44,26.0,0.0,1.0,3.0,0.0,45.14847696095748
45,90.0,0.0,1.0,3.0,1.0,43.48507797588001
46,154.0,0.0,1.0,3.0,2.0,41.92333331436655
47,218.0,0.0,1.0,3.0,3.0,42.256002527013074
48,34.0,0.0,1.0,4.0,0.0,49.30135045718523
49,98.0,0.0,1.0,4.0,1.0,47.21981251766549
50,162.0,0.0,1.0,4.0,2.0,45.34093190314957
51,226.0,0.0,1.0,4.0,3.0,45.765221464535585
52,42.0,0.0,1.0,5.0,0.0,52.82246360589953
53,106.0,0.0,1.0,5.0,1.0,50.38438991558544
54,170.0,0.0,1.0,5.0,2.0,48.23274179495134
55,234.0,0.0,1.0,5.0,3.0,48.75744759831264
56,50.0,0.0,1.0,6.0,0.0,55.72272610455216
57,114.0,0.0,1.0,6.0,1.0,53.02990355631919
58,178.0,0.0,1.0,6.0,2.0,50.67995022669095
59,242.0,0.0,1.0,6.0,3.0,51.26074853906958
60,58.0,0.0,1.0,7.0,0.0,58.111480429900254
61,122.0,0.0,1.0,7.0,1.0,55.21594387436811
62,186.0,0.0,1.0,7.0,2.0,52.62544699040987
63,250.0,0.0,1.0,7.0,3.0,53.11035878467777
64,3.0,0.0,2.0,0.0,0.0,58.17008612417771
65,67.0,0.0,2.0,0.0,1.0,57.8543418456207
66,131.0,0.0,2.0,0.0,2.0,57.47881271927851
67,195.0,0.0,2.0,0.0,3.0,57.446371307870976
68,11.0,0.0,2.0,1.0,0.0,62.15955431653933
69,75.0,0.0,2.0,1.0,1.0,61.45959971264466
70,139.0,0.0,2.0,1.0,2.0,60.658168610591616
71,203.0,0.0,2.0,1.0,3.0,60.72869754578949
72,19.0,0.0,2.0,2.0,0.0,66.33085381397152
73,83.0,0.0,2.0,2.0,1.0,65.21051123720268
74,147.0,0.0,2.0,2.0,2.0,64.07105272426331
75,211.0,0.0,2.0,2.0,3.0,64.33422603017556
76,27.0,0.0,2.0,3.0,0.0,70.48797622793253
77,91.0,0.0,2.0,3.0,1.0,68.94891738422984
78,155.0,0.0,2.0,3.0,2.0,67.47454511179978
79,219.0,0.0,2.0,3.0,3.0,67.84451813644088
80,35.0,0.0,2.0,4.0,0.0,74.17007472460855
81,99.0,0.0,2.0,4.0,1.0,72.34768591482288
82,163.0,0.0,2.0,4.0,2.0,70.60497766385441
83,227.0,0.0,2.0,4.0,3.0,70.99755744005945
84,43.0,0.0,2.0,5.0,0.0,77.40500315943441
85,107.0,0.0,2.0,5.0,1.0,75.29397970734284
