,Zone,Type,Pass,Axial,Radial,Value
0,1.0,0.0,0.0,0.0,0.0,1.7898297443562208
1,65.0,0.0,0.0,0.0,1.0,1.5326866463957418
2,129.0,0.0,0.0,0.0,2.0,1.3199958214622372
3,193.0,0.0,0.0,0.0,3.0,1.304424039694235
4,9.0,0.0,0.0,1.0,0.0,6.277853628212712
5,73.0,0.0,0.0,1.0,1.0,5.47870172749292
6,137.0,0.0,0.0,1.0,2.0,4.747007631157147
7,201.0,0.0,0.0,1.0,3.0,4.790365875342719
8,17.0,0.0,0.0,2.0,0.0,11.084583953147266
9,81.0,0.0,0.0,2.0,1.0,9.790233055883949
10,145.0,0.0,0.0,2.0,2.0,8.578933622422362
11,209.0,0.0,0.0,2.0,3.0,8.834848051970706
12,25.0,0.0,0.0,3.0,0.0,15.996420954990906
13,89.0,0.0,0.0,3.0,1.0,14.155212418478648
14,153.0,0.0,0.0,3.0,2.0,12.539713009733285
15,217.0,0.0,0.0,3.0,3.0,12.983712310334786
16,33.0,0.0,0.0,4.0,0.0,20.610634856938837
17,97.0,0.0,0.0,4.0,1.0,18.347432732550306
18,161.0,0.0,0.0,4.0,2.0,16.326486790250513
19,225.0,0.0,0.0,4.0,3.0,16.893096315376656
20,41.0,0.0,0.0,5.0,0.0,24.75243125222963
21,105.0,0.0,0.0,5.0,1.0,22.120642554617625
22,169.0,0.0,0.0,5.0,2.0,19.738867959380265
23,233.0,0.0,0.0,5.0,3.0,20.40039240996171
24,49.0,0.0,0.0,6.0,0.0,28.2104332459825
25,113.0,0.0,0.0,6.0,1.0,25.22279993123509
26,177.0,0.0,0.0,6.0,2.0,22.61096382548241
27,241.0,0.0,0.0,6.0,3.0,23.35764134595874
28,57.0,0.0,0.0,7.0,0.0,31.04639216491136
29,121.0,0.0,0.0,7.0,1.0,27.757399634509888
30,185.0,0.0,0.0,7.0,2.0,24.91256544161977
31,249.0,0.0,0.0,7.0,3.0,25.712934181252486
32,2.0,0.0,1.0,0.0,0.0,30.38424412557706
33,66.0,0.0,1.0,0.0,1.0,30.102897719356
34,130.0,0.0,1.0,0.0,2.0,29.926856625202888
35,194.0,0.0,1.0,0.0,3.0,29.917810365488457
36,10.0,0.0,1.0,1.0,0.0,34.72285544052522
37,74.0,0.0,1.0,1.0,1.0,33.81834164773244
38,138.0,0.0,1.0,1.0,2.0,33.171509189854994
39,202.0,0.0,1.0,1.0,3.0,33.27241413465737
40,18.0,0.0,1.0,2.0,0.0,39.31075483413143
41,82.0,0.0,1.0,2.0,1.0,37.88872075670397
42,146.0,0.0,1.0,2.0,2.0,36.78797442160172
43,210.0,0.0,1.0,2.0,3.0,37.068474969560185
44,26.0,0.0,1.0,3.0,0.0,43.90425619666634
45,90.0,0.0,1.0,3.0,1.0,41.985357229931644
46,154.0,0.0,1.0,3.0,2.0,40.540284851618686
47,218.0,0.0,1.0,3.0,3.0,40.90713419694724
48,34.0,0.0,1.0,4.0,0.0,48.22608154983961
49,98.0,0.0,1.0,4.0,1.0,45.86277772463285
50,162.0,0.0,1.0,4.0,2.0,44.05883994406875
51,226.0,0.0,1.0,4.0,3.0,44.629074296724475
52,42.0,0.0,1.0,5.0,0.0,52.03767735663655
53,106.0,0.0,1.0,5.0,1.0,49.30103216828077
54,170.0,0.0,1.0,5.0,2.0,47.20138476222346
55,234.0,0.0,1.0,5.0,3.0,47.92453518563485
56,50.0,0.0,1.0,6.0,0.0,55.215526570829574
57,114.0,0.0,1.0,6.0,1.0,52.1446253228308
58,178.0,0.0,1.0,6.0,2.0,49.87158043576078
59,242.0,0.0,1.0,6.0,3.0,50.674310961575245
60,58.0,0.0,1.0,7.0,0.0,57.843090110668044
61,122.0,0.0,1.0,7.0,1.0,54.48919333680661
62,186.0,0.0,1.0,7.0,2.0,52.00187161542915
63,250.0,0.0,1.0,7.0,3.0,52.85635170889803
64,3.0,0.0,2.0,0.0,0.0,57.09774124693361
65,67.0,0.0,2.0,0.0,1.0,56.85368893204995
66,131.0,0.0,2.0,0.0,2.0,56.68565616146977
67,195.0,0.0,2.0,0.0,3.0,56.671231513833085
68,11.0,0.0,2.0,1.0,0.0,61.0874897330706
69,75.0,0.0,2.0,1.0,1.0,60.30335662125648
70,139.0,0.0,2.0,1.0,2.0,59.73648479094143
71,203.0,0.0,2.0,1.0,3.0,59.74226239343862
72,19.0,0.0,2.0,2.0,0.0,65.21340737085738
73,83.0,0.0,2.0,2.0,1.0,63.9653041358198
74,147.0,0.0,2.0,2.0,2.0,63.05170562079545
75,211.0,0.0,2.0,2.0,3.0,63.1893266964079
76,27.0,0.0,2.0,3.0,0.0,69.4106927072785
77,91.0,0.0,2.0,3.0,1.0,67.69617032866589
78,155.0,0.0,2.0,3.0,2.0,66.45754882006773
79,219.0,0.0,2.0,3.0,3.0,66.75709072889667
80,35.0,0.0,2.0,4.0,0.0,73.37700142236102
81,99.0,0.0,2.0,4.0,1.0,71.26187093481998
82,163.0,0.0,2.0,4.0,2.0,69.66959330141869
83,227.0,0.0,2.0,4.0,3.0,70.1021846071809
84,43.0,0.0,2.0,5.0,0.0,76.82165117024691
85,107.0,0.0,2.0,5.0,1.0,74.4095068535784
86,171.0,0.0,2.0,5.0,2.0,72.55269040225386
87,235.0,0.0,2.0,5.0,3.0,73.06786791176893
88,51.0,0.0,2.0,6.0,0.0,79.72027169407008
89,115.0,0.0,2.0,6.0,1.0,77.07404736128048
90,179.0,0.0,2.0,6.0,2.0,75.01164414187723
91,243.0,0.0,2.0,6.0,3.0,75.58788901179324
92,59.0,0.0,2.0,7.0,0.0,82.09894894790449
93,123.0,0.0,2.0,7.0,1.0,79.25984270638504
94,187.0,0.0,2.0,7.0,2.0,76.94386493444354
95,251.0,0.0,2.0,7.0,3.0,77.54692483151598
96,4.0,0.0,3.0,0.0,0.0,81.46961097916642
97,68.0,0.0,3.0,0.0,1.0,81.29214275514741
98,132.0,0.0,3.0,0.0,2.0,81.11995105803307
99,196.0,0.0,3.0,0.0,3.0,81.1003862411616
100,12.0,0.0,3.0,1.0,0.0,85.06430920405396
101,76.0,0.0,3.0,1.0,1.0,84.46638049458912
102,140.0,0.0,3.0,1.0,2.0,83.84128555266824
103,204.0,0.0,3.0,1.0,3.0,83.87742863798707
104,20.0,0.0,3.0,2.0,0.0,88.88163014133445
