,Zone,Type,Pass,Axial,Radial,Value
0,1.0,0.0,0.0,0.0,0.0,3.6365809072213904
1,65.0,0.0,0.0,0.0,1.0,3.107105677993868
2,129.0,0.0,0.0,0.0,2.0,2.730630425223843
3,193.0,0.0,0.0,0.0,3.0,2.701099599413895
4,9.0,0.0,0.0,1.0,0.0,8.349065625939874
5,73.0,0.0,0.0,1.0,1.0,7.232942112854971
6,137.0,0.0,0.0,1.0,2.0,6.42741347327113
7,201.0,0.0,0.0,1.0,3.0,6.549598849518274
8,17.0,0.0,0.0,2.0,0.0,13.236271154489032
9,81.0,0.0,0.0,2.0,1.0,11.645288494654398
10,145.0,0.0,0.0,2.0,2.0,10.365101999160174
11,209.0,0.0,0.0,2.0,3.0,10.704728648881462
12,25.0,0.0,0.0,3.0,0.0,18.007054811550496
13,89.0,0.0,0.0,3.0,1.0,15.88606387929115
14,153.0,0.0,0.0,3.0,2.0,14.270146224858621
15,217.0,0.0,0.0,3.0,3.0,14.809982198602858
16,33.0,0.0,0.0,4.0,0.0,22.38865628309572
17,97.0,0.0,0.0,4.0,1.0,19.85941033347328
18,161.0,0.0,0.0,4.0,2.0,17.936055448351496
19,225.0,0.0,0.0,4.0,3.0,18.654309072441546
20,41.0,0.0,0.0,5.0,0.0,26.19582977697236
21,105.0,0.0,0.0,5.0,1.0,23.339416027709376
22,169.0,0.0,0.0,5.0,2.0,21.142972855403254
23,233.0,0.0,0.0,5.0,3.0,21.98534684045439
24,49.0,0.0,0.0,6.0,0.0,29.329246695675934
25,113.0,0.0,0.0,6.0,1.0,26.166303918549442
26,177.0,0.0,0.0,6.0,2.0,23.705659791379503
27,241.0,0.0,0.0,6.0,3.0,24.63791900845062
28,57.0,0.0,0.0,7.0,0.0,31.990806641119153
29,121.0,0.0,0.0,7.0,1.0,28.512067698416235
30,185.0,0.0,0.0,7.0,2.0,25.74552678679745
31,249.0,0.0,0.0,7.0,3.0,26.65956843781744
32,2.0,0.0,1.0,0.0,0.0,31.95183517481162
33,66.0,0.0,1.0,0.0,1.0,31.568761972212315
34,130.0,0.0,1.0,0.0,2.0,31.226195685688015
35,194.0,0.0,1.0,0.0,3.0,31.077677961568615
36,10.0,0.0,1.0,1.0,0.0,36.29300190109346
37,74.0,0.0,1.0,1.0,1.0,35.423226545002365
38,138.0,0.0,1.0,1.0,2.0,34.667309283731896
39,202.0,0.0,1.0,1.0,3.0,34.69486921050675
40,18.0,0.0,1.0,2.0,0.0,40.81028768913447
41,82.0,0.0,1.0,2.0,1.0,39.51935357440484
42,146.0,0.0,1.0,2.0,2.0,38.361104221841764
43,210.0,0.0,1.0,2.0,3.0,38.46089793733111
44,26.0,0.0,1.0,3.0,0.0,45.27152305747791
45,90.0,0.0,1.0,3.0,1.0,43.54655901138228
46,154.0,0.0,1.0,3.0,2.0,42.04744213040192
47,218.0,0.0,1.0,3.0,3.0,42.28987421533783
48,34.0,0.0,1.0,4.0,0.0,49.360393236824095
49,98.0,0.0,1.0,4.0,1.0,47.27751544173648
50,162.0,0.0,1.0,4.0,2.0,45.44299700688804
51,226.0,0.0,1.0,4.0,3.0,45.81198398809512
52,42.0,0.0,1.0,5.0,0.0,52.883243729329806
53,106.0,0.0,1.0,5.0,1.0,50.45915283320147
54,170.0,0.0,1.0,5.0,2.0,48.38206986014332
55,234.0,0.0,1.0,5.0,3.0,48.79203588004358
56,50.0,0.0,1.0,6.0,0.0,55.81152215614581
57,114.0,0.0,1.0,6.0,1.0,53.11068469187109
58,178.0,0.0,1.0,6.0,2.0,50.827585870397726
59,242.0,0.0,1.0,6.0,3.0,51.264317694531876
60,58.0,0.0,1.0,7.0,0.0,58.24839625182268
61,122.0,0.0,1.0,7.0,1.0,55.2788473321771
62,186.0,0.0,1.0,7.0,2.0,52.72720763009556
63,250.0,0.0,1.0,7.0,3.0,53.10858804266196
64,3.0,0.0,2.0,0.0,0.0,58.36573359590366
65,67.0,0.0,2.0,0.0,1.0,57.950148857105205
66,131.0,0.0,2.0,0.0,2.0,57.5875910260564
67,195.0,0.0,2.0,0.0,3.0,57.569870400021045
68,11.0,0.0,2.0,1.0,0.0,62.33739464636285
69,75.0,0.0,2.0,1.0,1.0,61.54412536990341
70,139.0,0.0,2.0,1.0,2.0,60.79169335485086
71,203.0,0.0,2.0,1.0,3.0,60.87151511101054
72,19.0,0.0,2.0,2.0,0.0,66.50148236913901
73,83.0,0.0,2.0,2.0,1.0,65.27294730160196
74,147.0,0.0,2.0,2.0,2.0,64.1755699671385
75,211.0,0.0,2.0,2.0,3.0,64.44584438641132
76,27.0,0.0,2.0,3.0,0.0,70.56379844934719
77,91.0,0.0,2.0,3.0,1.0,69.0055301113995
78,155.0,0.0,2.0,3.0,2.0,67.5450159134128
79,219.0,0.0,2.0,3.0,3.0,67.92646661123747
80,35.0,0.0,2.0,4.0,0.0,74.31441833405457
81,99.0,0.0,2.0,4.0,1.0,72.44311550130362
82,163.0,0.0,2.0,4.0,2.0,70.6768349237368
83,227.0,0.0,2.0,4.0,3.0,71.06764023261654
