2.604026344271284828e-03
1.956690062621261553e-03
1.688426098611625625e-03
1.443859454577262362e-03
1.246165895004622964e-03
9.030299231881198799e-04
8.094151957644629778e-04
6.930912230394836466e-04
6.798111622286304861e-04
6.885153475706607329e-04
7.518599450286431347e-04
7.049519022514648316e-04
7.934185908614620241e-04
8.029385119633848829e-04
7.597161296933969878e-04
7.794804125249848049e-04
7.733622281755941821e-04
7.267443411442679789e-04
