,Zone,Type,Pass,Axial,Radial,Value
0,1.0,0.0,0.0,0.0,0.0,2.0645939395597184
1,65.0,0.0,0.0,0.0,1.0,1.7822563277521677
2,129.0,0.0,0.0,0.0,2.0,1.5732121089263467
3,193.0,0.0,0.0,0.0,3.0,1.5049320276193714
4,9.0,0.0,0.0,1.0,0.0,6.693200189439968
5,73.0,0.0,0.0,1.0,1.0,5.8259039614629256
6,137.0,0.0,0.0,1.0,2.0,5.139747981381752
7,201.0,0.0,0.0,1.0,3.0,5.091662890054804
8,17.0,0.0,0.0,2.0,0.0,11.673640144616805
9,81.0,0.0,0.0,2.0,1.0,10.240930349170704
10,145.0,0.0,0.0,2.0,2.0,9.065422690679583
11,209.0,0.0,0.0,2.0,3.0,9.228999098373448
12,25.0,0.0,0.0,3.0,0.0,16.648533758150528
13,89.0,0.0,0.0,3.0,1.0,14.660282999124016
14,153.0,0.0,0.0,3.0,2.0,13.030709637656948
15,217.0,0.0,0.0,3.0,3.0,13.425833651487114
16,33.0,0.0,0.0,4.0,0.0,21.240397773308317
17,97.0,0.0,0.0,4.0,1.0,18.76127505411047
18,161.0,0.0,0.0,4.0,2.0,16.759821385512723
19,225.0,0.0,0.0,4.0,3.0,17.34556684526494
20,41.0,0.0,0.0,5.0,0.0,25.253374876791057
21,105.0,0.0,0.0,5.0,1.0,22.341031895911968
22,169.0,0.0,0.0,5.0,2.0,20.094528546532228
23,233.0,0.0,0.0,5.0,3.0,20.77419904254259
24,49.0,0.0,0.0,6.0,0.0,28.595502186872448
25,113.0,0.0,0.0,6.0,1.0,25.325308386779003
26,177.0,0.0,0.0,6.0,2.0,22.83917558263404
27,241.0,0.0,0.0,6.0,3.0,23.582494780430913
28,57.0,0.0,0.0,7.0,0.0,31.343130922023693
29,121.0,0.0,0.0,7.0,1.0,27.79753768622991
30,185.0,0.0,0.0,7.0,2.0,25.040212670564163
31,249.0,0.0,0.0,7.0,3.0,25.79931507423749
32,2.0,0.0,1.0,0.0,0.0,30.573729659768603
33,66.0,0.0,1.0,0.0,1.0,30.352883492689394
34,130.0,0.0,1.0,0.0,2.0,30.144591502764875
35,194.0,0.0,1.0,0.0,3.0,30.06673943494236
