,Zone,Type,Pass,Axial,Radial,Value
0,1.0,0.0,0.0,0.0,0.0,4.232614881276051
1,65.0,0.0,0.0,0.0,1.0,3.680314679645953
2,129.0,0.0,0.0,0.0,2.0,3.246975616822051
3,193.0,0.0,0.0,0.0,3.0,3.171640842314491
4,9.0,0.0,0.0,1.0,0.0,8.86976055503352
5,73.0,0.0,0.0,1.0,1.0,7.872956535885922
6,137.0,0.0,0.0,1.0,2.0,6.991539643430241
7,201.0,0.0,0.0,1.0,3.0,7.101610807854129
8,17.0,0.0,0.0,2.0,0.0,13.824041809060592
9,81.0,0.0,0.0,2.0,1.0,12.403061221834623
10,145.0,0.0,0.0,2.0,2.0,10.993505042560605
11,209.0,0.0,0.0,2.0,3.0,11.342680060874299
12,25.0,0.0,0.0,3.0,0.0,18.599015311015886
13,89.0,0.0,0.0,3.0,1.0,16.618148190333834
14,153.0,0.0,0.0,3.0,2.0,14.874030793736003
15,217.0,0.0,0.0,3.0,3.0,15.452946066393388
16,33.0,0.0,0.0,4.0,0.0,22.99101321391948
17,97.0,0.0,0.0,4.0,1.0,20.562665733315253
18,161.0,0.0,0.0,4.0,2.0,18.48992843319519
19,225.0,0.0,0.0,4.0,3.0,19.24121688303324
20,41.0,0.0,0.0,5.0,0.0,26.696124478950136
21,105.0,0.0,0.0,5.0,1.0,23.939438117534237
22,169.0,0.0,0.0,5.0,2.0,21.575291925120766
23,233.0,0.0,0.0,5.0,3.0,22.448655801865492
24,49.0,0.0,0.0,6.0,0.0,29.806061425313768
25,113.0,0.0,0.0,6.0,1.0,26.686686532161634
26,177.0,0.0,0.0,6.0,2.0,24.04245221132922
27,241.0,0.0,0.0,6.0,3.0,25.026130504709833
28,57.0,0.0,0.0,7.0,0.0,32.449196337602714
29,121.0,0.0,0.0,7.0,1.0,28.975057243053733
30,185.0,0.0,0.0,7.0,2.0,26.04114093142477
31,249.0,0.0,0.0,7.0,3.0,27.028480438557448
32,2.0,0.0,1.0,0.0,0.0,32.67556753423998
33,66.0,0.0,1.0,0.0,1.0,32.12944748173652
34,130.0,0.0,1.0,0.0,2.0,31.725869992557016
35,194.0,0.0,1.0,0.0,3.0,31.621851963814645
36,10.0,0.0,1.0,1.0,0.0,37.05221477569537
37,74.0,0.0,1.0,1.0,1.0,36.0845217559378
38,138.0,0.0,1.0,1.0,2.0,35.27035591592146
39,202.0,0.0,1.0,1.0,3.0,35.363051991332625
40,18.0,0.0,1.0,2.0,0.0,41.62505093084402
41,82.0,0.0,1.0,2.0,1.0,40.17516865300522
42,146.0,0.0,1.0,2.0,2.0,39.0399324752938
43,210.0,0.0,1.0,2.0,3.0,39.22788923824441
44,26.0,0.0,1.0,3.0,0.0,46.0532746502285
45,90.0,0.0,1.0,3.0,1.0,44.177415321848706
46,154.0,0.0,1.0,3.0,2.0,42.7430867285869
47,218.0,0.0,1.0,3.0,3.0,43.06805414058217
48,34.0,0.0,1.0,4.0,0.0,50.1166633212782
49,98.0,0.0,1.0,4.0,1.0,47.90070926964961
50,162.0,0.0,1.0,4.0,2.0,46.05704028807663
51,226.0,0.0,1.0,4.0,3.0,46.59118471492624
52,42.0,0.0,1.0,5.0,0.0,53.57750318811951
53,106.0,0.0,1.0,5.0,1.0,51.0039650257812
54,170.0,0.0,1.0,5.0,2.0,48.90364462149716
55,234.0,0.0,1.0,5.0,3.0,49.52757514419177
56,50.0,0.0,1.0,6.0,0.0,56.47863334772314
57,114.0,0.0,1.0,6.0,1.0,53.5651772847185
58,178.0,0.0,1.0,6.0,2.0,51.264877387887616
59,242.0,0.0,1.0,6.0,3.0,52.00050215456701
60,58.0,0.0,1.0,7.0,0.0,58.8272787097762
61,122.0,0.0,1.0,7.0,1.0,55.63053359909645
62,186.0,0.0,1.0,7.0,2.0,53.13219266073516
63,250.0,0.0,1.0,7.0,3.0,53.77190215464793
64,3.0,0.0,2.0,0.0,0.0,59.08975469709184
65,67.0,0.0,2.0,0.0,1.0,58.58346586231169
66,131.0,0.0,2.0,0.0,2.0,58.09305117328054
67,195.0,0.0,2.0,0.0,3.0,58.20591244244241
68,11.0,0.0,2.0,1.0,0.0,63.06827618484089
69,75.0,0.0,2.0,1.0,1.0,62.16936383102262
70,139.0,0.0,2.0,1.0,2.0,61.28001137174066
71,203.0,0.0,2.0,1.0,3.0,61.51172880952711
72,19.0,0.0,2.0,2.0,0.0,67.27113634569285
73,83.0,0.0,2.0,2.0,1.0,65.94219562029976
74,147.0,0.0,2.0,2.0,2.0,64.65709182247616
75,211.0,0.0,2.0,2.0,3.0,65.08904437226063
76,27.0,0.0,2.0,3.0,0.0,71.32821212291293
77,91.0,0.0,2.0,3.0,1.0,69.67482498444362
78,155.0,0.0,2.0,3.0,2.0,68.06391964914037
79,219.0,0.0,2.0,3.0,3.0,68.53844805917632
80,35.0,0.0,2.0,4.0,0.0,74.96966052267041
81,99.0,0.0,2.0,4.0,1.0,73.01595299706196
82,163.0,0.0,2.0,4.0,2.0,71.13842924335155
83,227.0,0.0,2.0,4.0,3.0,71.65455008241703
84,43.0,0.0,2.0,5.0,0.0,78.19469826616401
85,107.0,0.0,2.0,5.0,1.0,75.89950574260455
86,171.0,0.0,2.0,5.0,2.0,73.78631663911224
87,235.0,0.0,2.0,5.0,3.0,74.3367229606524
88,51.0,0.0,2.0,6.0,0.0,80.79079389558868
89,115.0,0.0,2.0,6.0,1.0,78.25394332008193
90,179.0,0.0,2.0,6.0,2.0,75.91856425643702
91,243.0,0.0,2.0,6.0,3.0,76.55445382075622
92,59.0,0.0,2.0,7.0,0.0,82.91991266376876
93,123.0,0.0,2.0,7.0,1.0,80.14594824291436
94,187.0,0.0,2.0,7.0,2.0,77.60463713186553
95,251.0,0.0,2.0,7.0,3.0,78.14372919187768
96,4.0,0.0,3.0,0.0,0.0,83.13152049574184
97,68.0,0.0,3.0,0.0,1.0,82.73253617523406
98,132.0,0.0,3.0,0.0,2.0,82.2598138396001
99,196.0,0.0,3.0,0.0,3.0,82.2964473333743
