,Zone,Type,Pass,Axial,Radial,Value
0,1.0,0.0,0.0,0.0,0.0,3.285366959551623
1,65.0,0.0,0.0,0.0,1.0,2.8741693129755097
2,129.0,0.0,0.0,0.0,2.0,2.496650867861504
3,193.0,0.0,0.0,0.0,3.0,2.3878612565543715
4,9.0,0.0,0.0,1.0,0.0,8.0644315600643
5,73.0,0.0,0.0,1.0,1.0,7.031030630243036
6,137.0,0.0,0.0,1.0,2.0,6.220408831934937
7,201.0,0.0,0.0,1.0,3.0,6.180941884801299
8,17.0,0.0,0.0,2.0,0.0,12.930659091491775
9,81.0,0.0,0.0,2.0,1.0,11.464887825534205
10,145.0,0.0,0.0,2.0,2.0,10.24191451480553
11,209.0,0.0,0.0,2.0,3.0,10.36177994164512
12,25.0,0.0,0.0,3.0,0.0,17.69372812195827
13,89.0,0.0,0.0,3.0,1.0,15.74250575308368
14,153.0,0.0,0.0,3.0,2.0,14.098800482553882
15,217.0,0.0,0.0,3.0,3.0,14.451574686528257
16,33.0,0.0,0.0,4.0,0.0,22.13818480259622
17,97.0,0.0,0.0,4.0,1.0,19.747399080277447
18,161.0,0.0,0.0,4.0,2.0,17.71512837539784
19,225.0,0.0,0.0,4.0,3.0,18.23523505529269
20,41.0,0.0,0.0,5.0,0.0,25.980119063424084
21,105.0,0.0,0.0,5.0,1.0,23.22981256165053
22,169.0,0.0,0.0,5.0,2.0,20.931641256314236
23,233.0,0.0,0.0,5.0,3.0,21.571006957206603
24,49.0,0.0,0.0,6.0,0.0,29.129567754977415
25,113.0,0.0,0.0,6.0,1.0,26.05974996468016
26,177.0,0.0,0.0,6.0,2.0,23.54071725794504
27,241.0,0.0,0.0,6.0,3.0,24.296429494740206
28,57.0,0.0,0.0,7.0,0.0,31.714523296807425
29,121.0,0.0,0.0,7.0,1.0,28.37875952061889
30,185.0,0.0,0.0,7.0,2.0,25.57616038389004
31,249.0,0.0,0.0,7.0,3.0,26.35178789304442
32,2.0,0.0,1.0,0.0,0.0,31.642784239333555
33,66.0,0.0,1.0,0.0,1.0,31.207984260210033
34,130.0,0.0,1.0,0.0,2.0,30.876757595331732
35,194.0,0.0,1.0,0.0,3.0,30.792112849372856
36,10.0,0.0,1.0,1.0,0.0,36.088291470076534
37,74.0,0.0,1.0,1.0,1.0,35.1404329535645
38,138.0,0.0,1.0,1.0,2.0,34.33351513170084
39,202.0,0.0,1.0,1.0,3.0,34.3681776244317
40,18.0,0.0,1.0,2.0,0.0,40.69556360499162
41,82.0,0.0,1.0,2.0,1.0,39.207736826384924
42,146.0,0.0,1.0,2.0,2.0,38.01160545412861
43,210.0,0.0,1.0,2.0,3.0,38.16683693823842
44,26.0,0.0,1.0,3.0,0.0,45.17086609038404
45,90.0,0.0,1.0,3.0,1.0,43.22903389033196
46,154.0,0.0,1.0,3.0,2.0,41.665538664852356
47,218.0,0.0,1.0,3.0,3.0,42.00026490509808
48,34.0,0.0,1.0,4.0,0.0,49.31546953878119
49,98.0,0.0,1.0,4.0,1.0,46.97914477030614
50,162.0,0.0,1.0,4.0,2.0,45.08405169198004
51,226.0,0.0,1.0,4.0,3.0,45.557411676988075
52,42.0,0.0,1.0,5.0,0.0,52.889196720416564
53,106.0,0.0,1.0,5.0,1.0,50.18995759921817
54,170.0,0.0,1.0,5.0,2.0,48.059803801991016
55,234.0,0.0,1.0,5.0,3.0,48.585824297560215
56,50.0,0.0,1.0,6.0,0.0,55.821758253441004
