1.332463479975205978e+00
1.056549648848117862e+00
1.017627660974733228e+00
1.005867750756643808e+00
1.002496986044719929e+00
1.000692894041792291e+00
1.001596699854944150e+00
9.998539138691151518e-01
1.001301261249889940e+00
9.995927421025417869e-01
1.000385576413481026e+00
1.001787814976667024e+00
1.001436039574837622e+00
1.001854496988864973e+00
1.002259827383384261e+00
1.001745644457094686e+00
1.000520921043212885e+00
1.001937529394184123e+00
