,Zone,Type,Pass,Axial,Radial,Value
0,1.0,0.0,0.0,0.0,0.0,0.4030064454842308
1,65.0,0.0,0.0,0.0,1.0,0.3386506734844306
2,129.0,0.0,0.0,0.0,2.0,0.2813037623739438
3,193.0,0.0,0.0,0.0,3.0,0.26263123021058576
4,9.0,0.0,0.0,1.0,0.0,4.487951201594463
5,73.0,0.0,0.0,1.0,1.0,3.7761736207438137
6,137.0,0.0,0.0,1.0,2.0,3.170740241968051
7,201.0,0.0,0.0,1.0,3.0,2.983635650721569
8,17.0,0.0,0.0,2.0,0.0,9.062576014777923
9,81.0,0.0,0.0,2.0,1.0,7.706921756422833
10,145.0,0.0,0.0,2.0,2.0,6.774562130338926
11,209.0,0.0,0.0,2.0,3.0,6.59025532093065
12,25.0,0.0,0.0,3.0,0.0,13.597874649874669
13,89.0,0.0,0.0,3.0,1.0,11.92055357842316
14,153.0,0.0,0.0,3.0,2.0,10.607707301419413
15,217.0,0.0,0.0,3.0,3.0,10.50196525880676
16,33.0,0.0,0.0,4.0,0.0,18.09161085894099
17,97.0,0.0,0.0,4.0,1.0,15.902486178011696
18,161.0,0.0,0.0,4.0,2.0,14.294283383969827
19,225.0,0.0,0.0,4.0,3.0,14.410564500536927
20,41.0,0.0,0.0,5.0,0.0,22.245944959203197
21,105.0,0.0,0.0,5.0,1.0,19.663692835616793
22,169.0,0.0,0.0,5.0,2.0,17.587334761901975
23,233.0,0.0,0.0,5.0,3.0,17.868582096077873
24,49.0,0.0,0.0,6.0,0.0,25.813523257732463
25,113.0,0.0,0.0,6.0,1.0,22.76872360962679
26,177.0,0.0,0.0,6.0,2.0,20.510245423322836
27,241.0,0.0,0.0,6.0,3.0,20.824798780104725
28,57.0,0.0,0.0,7.0,0.0,28.7331982698964
29,121.0,0.0,0.0,7.0,1.0,25.247018957767647
30,185.0,0.0,0.0,7.0,2.0,22.746995922888136
31,249.0,0.0,0.0,7.0,3.0,23.15549109130366
32,2.0,0.0,1.0,0.0,0.0,27.164991837203747
33,66.0,0.0,1.0,0.0,1.0,27.14106855504503
34,130.0,0.0,1.0,0.0,2.0,27.07172331580777
35,194.0,0.0,1.0,0.0,3.0,27.068771130384313
36,10.0,0.0,1.0,1.0,0.0,30.889957102034177
37,74.0,0.0,1.0,1.0,1.0,30.618041737408195
38,138.0,0.0,1.0,1.0,2.0,29.88843705599593
39,202.0,0.0,1.0,1.0,3.0,29.878041133975692
40,18.0,0.0,1.0,2.0,0.0,34.908257537629915
