,Zone,Type,Pass,Axial,Radial,Value
0,1.0,0.0,0.0,0.0,0.0,4.363375114406185
1,65.0,0.0,0.0,0.0,1.0,3.7725781515359085
2,129.0,0.0,0.0,0.0,2.0,3.29561166987094
3,193.0,0.0,0.0,0.0,3.0,3.1602830322956246
4,9.0,0.0,0.0,1.0,0.0,9.101602112892515
5,73.0,0.0,0.0,1.0,1.0,7.9383950623871975
6,137.0,0.0,0.0,1.0,2.0,7.155257623711561
7,201.0,0.0,0.0,1.0,3.0,7.120779118019875
8,17.0,0.0,0.0,2.0,0.0,14.09988441912836
9,81.0,0.0,0.0,2.0,1.0,12.391260713228325
10,145.0,0.0,0.0,2.0,2.0,11.180419030227245
11,209.0,0.0,0.0,2.0,3.0,11.339103981684735
12,25.0,0.0,0.0,3.0,0.0,18.92680773971942
13,89.0,0.0,0.0,3.0,1.0,16.59387927384154
14,153.0,0.0,0.0,3.0,2.0,15.068352701203134
15,217.0,0.0,0.0,3.0,3.0,15.397938275896363
16,33.0,0.0,0.0,4.0,0.0,23.379380030398675
17,97.0,0.0,0.0,4.0,1.0,20.55499769734719
18,161.0,0.0,0.0,4.0,2.0,18.64976654984382
19,225.0,0.0,0.0,4.0,3.0,19.146723651927324
20,41.0,0.0,0.0,5.0,0.0,27.06549695266697
21,105.0,0.0,0.0,5.0,1.0,23.967799195707812
22,169.0,0.0,0.0,5.0,2.0,21.711474017620684
23,233.0,0.0,0.0,5.0,3.0,22.276121774225718
24,49.0,0.0,0.0,6.0,0.0,30.135476248570484
25,113.0,0.0,0.0,6.0,1.0,26.720597110754767
26,177.0,0.0,0.0,6.0,2.0,24.21104711636347
27,241.0,0.0,0.0,6.0,3.0,24.826076739785524
28,57.0,0.0,0.0,7.0,0.0,32.73529265694167
29,121.0,0.0,0.0,7.0,1.0,28.963501604959568
30,185.0,0.0,0.0,7.0,2.0,26.222639953468303
31,249.0,0.0,0.0,7.0,3.0,26.745119315308397
32,2.0,0.0,1.0,0.0,0.0,32.85141580430685
33,66.0,0.0,1.0,0.0,1.0,32.29315650406489
34,130.0,0.0,1.0,0.0,2.0,31.854398059579868
35,194.0,0.0,1.0,0.0,3.0,31.684829311298685
36,10.0,0.0,1.0,1.0,0.0,37.324619836291376
37,74.0,0.0,1.0,1.0,1.0,36.24993824432932
38,138.0,0.0,1.0,1.0,2.0,35.426377190279226
39,202.0,0.0,1.0,1.0,3.0,35.465193676255204
40,18.0,0.0,1.0,2.0,0.0,41.90984200972498
41,82.0,0.0,1.0,2.0,1.0,40.392224624764786
42,146.0,0.0,1.0,2.0,2.0,39.116889209638465
43,210.0,0.0,1.0,2.0,3.0,39.36636603234911
44,26.0,0.0,1.0,3.0,0.0,46.4217327448111
45,90.0,0.0,1.0,3.0,1.0,44.454208091717845
46,154.0,0.0,1.0,3.0,2.0,42.86414092805852
47,218.0,0.0,1.0,3.0,3.0,43.19968245610666
48,34.0,0.0,1.0,4.0,0.0,50.482408600875324
49,98.0,0.0,1.0,4.0,1.0,48.142622294738636
50,162.0,0.0,1.0,4.0,2.0,46.260919975476796
51,226.0,0.0,1.0,4.0,3.0,46.688418087088486
52,42.0,0.0,1.0,5.0,0.0,53.99300936094211
53,106.0,0.0,1.0,5.0,1.0,51.28339959799091
54,170.0,0.0,1.0,5.0,2.0,49.092215614493746
55,234.0,0.0,1.0,5.0,3.0,49.60639110800915
56,50.0,0.0,1.0,6.0,0.0,56.84397941262651
57,114.0,0.0,1.0,6.0,1.0,53.79967237290884
58,178.0,0.0,1.0,6.0,2.0,51.363188903137996
59,242.0,0.0,1.0,6.0,3.0,51.983452132113236
60,58.0,0.0,1.0,7.0,0.0,59.216987455890965
61,122.0,0.0,1.0,7.0,1.0,55.848155917640106
62,186.0,0.0,1.0,7.0,2.0,53.21051751003928
63,250.0,0.0,1.0,7.0,3.0,53.7232124242835
64,3.0,0.0,2.0,0.0,0.0,59.34222432717554
